"","NGenes","Direction","PValue","FDR"
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA",18,"Up",0.492613707168666,0.999827083089274
"REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",32,"Down",0.493140785309305,0.999827083089274
"KOHOUTEK_CCNT2_TARGETS",21,"Down",0.493166697921965,0.999827083089274
"VANASSE_BCL2_TARGETS_UP",22,"Up",0.493332491945166,0.999827083089274
"TCGA_GLIOBLASTOMA_COPY_NUMBER_UP",27,"Up",0.493613725121105,0.999827083089274
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN",31,"Down",0.493664892057213,0.999827083089274
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP",78,"Down",0.493720355005013,0.999827083089274
"HEDVAT_ELF4_TARGETS_UP",8,"Up",0.493975263146608,0.999827083089274
"RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP",5,"Down",0.493996761263603,0.999827083089274
"SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE",37,"Up",0.494035109990674,0.999827083089274
"KEGG_TYROSINE_METABOLISM",25,"Down",0.494177863787971,0.999827083089274
"ST_INTERLEUKIN_4_PATHWAY",21,"Down",0.494826002500426,0.999827083089274
"MATZUK_SPERMATOZOA",65,"Down",0.49483658059464,0.999827083089274
"TERAO_AOX4_TARGETS_HG_UP",9,"Down",0.494931188349232,0.999827083089274
"BIOCARTA_EIF2_PATHWAY",7,"Up",0.4952200075223,0.999827083089274
"KREPPEL_CD99_TARGETS_UP",2,"Up",0.495862752036399,0.999827083089274
"SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM",25,"Up",0.495896555436744,0.999827083089274
"FIGUEROA_AML_METHYLATION_CLUSTER_7_DN",1,"Up",0.496037299983356,0.999827083089274
"DELPUECH_FOXO3_TARGETS_DN",20,"Up",0.4968913244427,0.999827083089274
"REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS",2,"Down",0.496947533317701,0.999827083089274
"TIEN_INTESTINE_PROBIOTICS_2HR_DN",25,"Up",0.497231163998235,0.999827083089274
"CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP",16,"Up",0.497800603818776,0.999827083089274
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN",5,"Down",0.49791027869248,0.999827083089274
"MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP",11,"Up",0.497979604168829,0.999827083089274
"REACTOME_XENOBIOTICS",13,"Up",0.497984998916572,0.999827083089274
"WENG_POR_TARGETS_LIVER_UP",23,"Up",0.498249448636242,0.999827083089274
"HUTTMANN_B_CLL_POOR_SURVIVAL_UP",136,"Up",0.498605297400798,0.999827083089274
"BIOCARTA_BLYMPHOCYTE_PATHWAY",8,"Up",0.498746551358849,0.999827083089274
"PID_ERBB1_DOWNSTREAM_PATHWAY",71,"Down",0.498885343563383,0.999827083089274
"REACTOME_PLATELET_HOMEOSTASIS",53,"Up",0.499150157926222,0.999827083089274
"KERLEY_RESPONSE_TO_CISPLATIN_DN",4,"Down",0.499241078974537,0.999827083089274
"REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX",42,"Down",0.499423617190639,0.999827083089274
"PID_BETA_CATENIN_DEG_PATHWAY",13,"Down",0.499460738916949,0.999827083089274
"PID_VEGF_VEGFR_PATHWAY",10,"Up",0.499562259056911,0.999827083089274
"HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_DN",7,"Up",0.499693190106493,0.999827083089274
"KEGG_LYSINE_DEGRADATION",11,"Down",0.500056480604326,0.999827083089274
"CASTELLANO_HRAS_TARGETS_UP",5,"Down",0.500197125859421,0.999827083089274
"REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION",59,"Up",0.500310981477912,0.999827083089274
"ZHENG_RESPONSE_TO_ARSENITE_UP",8,"Up",0.500389617874203,0.999827083089274
"WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP",22,"Down",0.500517376616532,0.999827083089274
"TCGA_GLIOBLASTOMA_COPY_NUMBER_DN",11,"Down",0.500737396153434,0.999827083089274
"VERRECCHIA_RESPONSE_TO_TGFB1_C2",21,"Up",0.500817790355323,0.999827083089274
"PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN",14,"Up",0.500981917760833,0.999827083089274
"ROSS_LEUKEMIA_WITH_MLL_FUSIONS",43,"Down",0.501118243270304,0.999827083089274
"TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP",44,"Down",0.501460240211101,0.999827083089274
"RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN",25,"Up",0.501525237858889,0.999827083089274
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",36,"Down",0.501645359543608,0.999827083089274
"ZHAN_MULTIPLE_MYELOMA_PR_DN",15,"Down",0.501688389050787,0.999827083089274
"REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE",8,"Down",0.501779965226875,0.999827083089274
"BIOCARTA_BCR_PATHWAY",32,"Down",0.502066751228489,0.999827083089274
"VALK_AML_CLUSTER_12",21,"Down",0.50225106907719,0.999827083089274
"BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN",87,"Down",0.502404516344604,0.999827083089274
"MIKKELSEN_PLURIPOTENT_STATE_UP",3,"Down",0.502409755379878,0.999827083089274
"XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN",13,"Up",0.502456697897543,0.999827083089274
"WEBER_METHYLATED_LCP_IN_SPERM_DN",2,"Down",0.502587109061817,0.999827083089274
"BAKER_HEMATOPOIESIS_STAT3_TARGETS",16,"Down",0.502597419853293,0.999827083089274
"GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN",29,"Down",0.502622515225618,0.999827083089274
"RODRIGUES_THYROID_CARCINOMA_DN",34,"Down",0.502816170503597,0.999827083089274
"PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP",60,"Up",0.503206136725355,0.999827083089274
"KAN_RESPONSE_TO_ARSENIC_TRIOXIDE",72,"Up",0.503210033557542,0.999827083089274
"STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP",54,"Down",0.50332763781518,0.999827083089274
"TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP",6,"Down",0.503563830810307,0.999827083089274
"PID_DELTA_NP63_PATHWAY",34,"Up",0.503609577947315,0.999827083089274
"ST_JNK_MAPK_PATHWAY",31,"Up",0.503657093073589,0.999827083089274
"OXFORD_RALB_TARGETS_DN",2,"Down",0.503672947123473,0.999827083089274
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",10,"Up",0.503740580256417,0.999827083089274
"SWEET_KRAS_TARGETS_UP",52,"Down",0.50395327489125,0.999827083089274
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP",12,"Down",0.504284464766064,0.999827083089274
"FIRESTEIN_CTNNB1_PATHWAY",15,"Up",0.504411238056675,0.999827083089274
"REACTOME_SIGNALLING_TO_ERKS",24,"Down",0.505037701450258,0.999827083089274
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",25,"Down",0.505555947439916,0.999827083089274
"VIETOR_IFRD1_TARGETS",8,"Down",0.50561214975597,0.999827083089274
"MASSARWEH_RESPONSE_TO_ESTRADIOL",26,"Up",0.505767593708081,0.999827083089274
"CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP",12,"Up",0.505881075663601,0.999827083089274
"FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN",17,"Down",0.505912598148999,0.999827083089274
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",66,"Down",0.506114471618929,0.999827083089274
"FIGUEROA_AML_METHYLATION_CLUSTER_3_DN",7,"Up",0.506213397905795,0.999827083089274
"DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP",143,"Down",0.506262166503355,0.999827083089274
"ZHANG_GATA6_TARGETS_DN",25,"Down",0.506304524724389,0.999827083089274
"REACTOME_COLLAGEN_FORMATION",39,"Down",0.506456658448315,0.999827083089274
"REACTOME_P38MAPK_EVENTS",9,"Down",0.506555152453683,0.999827083089274
"REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",7,"Up",0.506579422437761,0.999827083089274
"REACTOME_TRNA_AMINOACYLATION",7,"Up",0.506579422437761,0.999827083089274
"MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_DN",6,"Down",0.506636227974058,0.999827083089274
"PID_ANTHRAX_PATHWAY",14,"Down",0.50679707734263,0.999827083089274
"DELACROIX_RAR_TARGETS_UP",34,"Up",0.506908853591717,0.999827083089274
"HOLLEMAN_DAUNORUBICIN_B_ALL_DN",4,"Down",0.507158777015964,0.999827083089274
"ST_T_CELL_SIGNAL_TRANSDUCTION",33,"Down",0.50717905357364,0.999827083089274
"SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP",37,"Down",0.507188648558714,0.999827083089274
"MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3",52,"Up",0.507205421626649,0.999827083089274
"RIGGINS_TAMOXIFEN_RESISTANCE_DN",104,"Up",0.507685210519168,0.999827083089274
"PID_CIRCADIAN_PATHWAY",11,"Up",0.507948117005174,0.999827083089274
"BILANGES_SERUM_SENSITIVE_VIA_TSC2",13,"Down",0.508074631659389,0.999827083089274
"LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE",30,"Down",0.508931999156885,0.999827083089274
"CAFFAREL_RESPONSE_TO_THC_8HR_3_DN",5,"Up",0.50911709799193,0.999827083089274
"REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING",20,"Up",0.509507826966258,0.999827083089274
"BIOCARTA_RAS_PATHWAY",19,"Down",0.509645948128179,0.999827083089274
"WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP",80,"Up",0.509666755463738,0.999827083089274
"REACTOME_RNA_POL_I_PROMOTER_OPENING",8,"Down",0.509693674256691,0.999827083089274
"BIOCARTA_IGF1R_PATHWAY",20,"Down",0.51002186081893,0.999827083089274
"REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1",29,"Up",0.51011237856458,0.999827083089274
"SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN",15,"Down",0.510370551169823,0.999827083089274
"CHOI_ATL_ACUTE_STAGE",4,"Down",0.510370752142451,0.999827083089274
"RIZ_ERYTHROID_DIFFERENTIATION_HEMGN",27,"Up",0.510427392785177,0.999827083089274
"KORKOLA_CHORIOCARCINOMA",7,"Up",0.510621771638095,0.999827083089274
"REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS",28,"Down",0.510627664198211,0.999827083089274
"PID_SYNDECAN_4_PATHWAY",27,"Down",0.510687334554036,0.999827083089274
"PID_MTOR_4PATHWAY",42,"Down",0.511203008197153,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_18",2,"Up",0.511434505508829,0.999827083089274
"REACTOME_EXTENSION_OF_TELOMERES",15,"Down",0.511660076616803,0.999827083089274
"KEGG_RENAL_CELL_CARCINOMA",49,"Down",0.511841804454026,0.999827083089274
"DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN",38,"Down",0.512144696868939,0.999827083089274
"FUKUSHIMA_TNFSF11_TARGETS",15,"Down",0.51220774340858,0.999827083089274
"VANLOO_SP3_TARGETS_DN",37,"Down",0.512240777383722,0.999827083089274
"DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP",30,"Down",0.512459474263731,0.999827083089274
"BURTON_ADIPOGENESIS_PEAK_AT_16HR",31,"Down",0.51251337070886,0.999827083089274
"FERRANDO_LYL1_NEIGHBORS",13,"Up",0.512536513003321,0.999827083089274
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE",5,"Up",0.512615616397414,0.999827083089274
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",5,"Up",0.512615616397414,0.999827083089274
"SHIN_B_CELL_LYMPHOMA_CLUSTER_1",12,"Down",0.512901597989941,0.999827083089274
"VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN",15,"Up",0.513199219579659,0.999827083089274
"BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN",17,"Down",0.513329454317184,0.999827083089274
"BIOCARTA_TRKA_PATHWAY",12,"Down",0.513662022466385,0.999827083089274
"PID_NCADHERIN_PATHWAY",30,"Down",0.513781836609754,0.999827083089274
"BIOCARTA_GPCR_PATHWAY",29,"Down",0.513887415800381,0.999827083089274
"BIOCARTA_PML_PATHWAY",15,"Down",0.513919401285025,0.999827083089274
"WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN",13,"Down",0.513970977227835,0.999827083089274
"LEIN_CHOROID_PLEXUS_MARKERS",47,"Down",0.514222335205993,0.999827083089274
"HONMA_DOCETAXEL_RESISTANCE",22,"Up",0.514566617851077,0.999827083089274
"ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP",41,"Up",0.514578512764315,0.999827083089274
"APPIERTO_RESPONSE_TO_FENRETINIDE_DN",23,"Up",0.514582994876796,0.999827083089274
"HASLINGER_B_CLL_WITH_13Q14_DELETION",14,"Up",0.514757283073738,0.999827083089274
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL",10,"Down",0.514988562913236,0.999827083089274
"PID_AVB3_INTEGRIN_PATHWAY",66,"Down",0.515331112900172,0.999827083089274
"ROVERSI_GLIOMA_COPY_NUMBER_DN",21,"Up",0.515490023837502,0.999827083089274
"SUZUKI_CTCFL_TARGETS_UP",6,"Down",0.515689011664298,0.999827083089274
"BIOCARTA_PITX2_PATHWAY",11,"Down",0.515803732129975,0.999827083089274
"KEGG_TYPE_II_DIABETES_MELLITUS",37,"Down",0.515819418360435,0.999827083089274
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_UP",3,"Up",0.51592406270803,0.999827083089274
"DORMOY_ELAVL1_TARGETS",9,"Down",0.51635666357933,0.999827083089274
"MATZUK_LUTEAL_GENES",8,"Up",0.516565060696576,0.999827083089274
"SMID_BREAST_CANCER_LUMINAL_A_DN",8,"Up",0.517085885231088,0.999827083089274
"REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS",12,"Down",0.517170587792544,0.999827083089274
"ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF",24,"Up",0.517297450861701,0.999827083089274
"BIOCARTA_EIF4_PATHWAY",20,"Down",0.517716291225895,0.999827083089274
"JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP",39,"Down",0.517767392435972,0.999827083089274
"KEGG_BETA_ALANINE_METABOLISM",8,"Down",0.51798959632576,0.999827083089274
"MAINA_VHL_TARGETS_UP",8,"Up",0.518136821358834,0.999827083089274
"REACTOME_TOLL_RECEPTOR_CASCADES",68,"Up",0.518809616017331,0.999827083089274
"RICKMAN_METASTASIS_UP",73,"Down",0.518910962387455,0.999827083089274
"PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN",23,"Down",0.518997773548072,0.999827083089274
"REACTOME_GLUCURONIDATION",3,"Down",0.519003324277752,0.999827083089274
"JIANG_VHL_TARGETS",49,"Down",0.519290967894113,0.999827083089274
"XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_UP",10,"Down",0.519432591158448,0.999827083089274
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",4,"Up",0.519574423851499,0.999827083089274
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",24,"Down",0.51974707544286,0.999827083089274
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",53,"Up",0.519837456367443,0.999827083089274
"REACTOME_PACKAGING_OF_TELOMERE_ENDS",5,"Down",0.520285301813028,0.999827083089274
"LEE_DOUBLE_POLAR_THYMOCYTE",12,"Up",0.520660775382962,0.999827083089274
"GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN",54,"Down",0.520993472015234,0.999827083089274
"BROWNE_HCMV_INFECTION_1HR_UP",39,"Up",0.521181537771931,0.999827083089274
"WEI_MYCN_TARGETS_WITH_E_BOX",244,"Down",0.521237095966611,0.999827083089274
"MODY_HIPPOCAMPUS_PRENATAL",27,"Up",0.521281622855674,0.999827083089274
"KEGG_AUTOIMMUNE_THYROID_DISEASE",47,"Down",0.521347883405298,0.999827083089274
"SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN",17,"Up",0.52136926543773,0.999827083089274
"GERHOLD_ADIPOGENESIS_DN",60,"Down",0.521378864894246,0.999827083089274
"CHANG_CYCLING_GENES",58,"Down",0.521478043735689,0.999827083089274
"PID_IL6_7_PATHWAY",41,"Up",0.522006892154503,0.999827083089274
"TSAI_RESPONSE_TO_RADIATION_THERAPY",25,"Down",0.522224693442005,0.999827083089274
"ZIRN_TRETINOIN_RESPONSE_WT1_UP",11,"Up",0.522268395713999,0.999827083089274
"SENESE_HDAC2_TARGETS_UP",51,"Down",0.522334295336187,0.999827083089274
"PID_AMB2_NEUTROPHILS_PATHWAY",35,"Down",0.522548915718972,0.999827083089274
"BIOCARTA_RELA_PATHWAY",14,"Up",0.522609939529817,0.999827083089274
"SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM",66,"Down",0.522817269123726,0.999827083089274
"MARKS_HDAC_TARGETS_DN",15,"Down",0.523236055158482,0.999827083089274
"COLLIS_PRKDC_SUBSTRATES",14,"Up",0.523355022572289,0.999827083089274
"BOYLAN_MULTIPLE_MYELOMA_D_UP",30,"Down",0.523358493853048,0.999827083089274
"MORI_SMALL_PRE_BII_LYMPHOCYTE_DN",40,"Up",0.523710996525135,0.999827083089274
"REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",8,"Up",0.524057536888967,0.999827083089274
"MORI_SMALL_PRE_BII_LYMPHOCYTE_UP",48,"Up",0.524145373111518,0.999827083089274
"VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP",8,"Up",0.524727458607446,0.999827083089274
"ROESSLER_LIVER_CANCER_METASTASIS_DN",6,"Down",0.524837793409797,0.999827083089274
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP",31,"Up",0.524863445898712,0.999827083089274
"SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP",7,"Up",0.525025753864052,0.999827083089274
"BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP",20,"Up",0.525027743214273,0.999827083089274
"WINNEPENNINCKX_MELANOMA_METASTASIS_DN",18,"Up",0.525233224450587,0.999827083089274
"BIOCARTA_IL17_PATHWAY",15,"Down",0.525284313118541,0.999827083089274
"REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING",20,"Up",0.525772727607129,0.999827083089274
"TSAI_DNAJB4_TARGETS_DN",4,"Up",0.525817289137076,0.999827083089274
"FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_DN",4,"Down",0.526363283384172,0.999827083089274
"REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT",12,"Down",0.526367391707024,0.999827083089274
"JACKSON_DNMT1_TARGETS_DN",23,"Up",0.52640664630433,0.999827083089274
"PID_P38_MK2_PATHWAY",17,"Down",0.526502605301846,0.999827083089274
"BIOCARTA_MEF2D_PATHWAY",15,"Down",0.52700895663239,0.999827083089274
"BILD_SRC_ONCOGENIC_SIGNATURE",23,"Down",0.527194173837212,0.999827083089274
"GERHOLD_ADIPOGENESIS_UP",47,"Down",0.527250521179603,0.999827083089274
"GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP",33,"Up",0.527526866514307,0.999827083089274
"OHASHI_AURKB_TARGETS",6,"Up",0.527542161225232,0.999827083089274
"BIOCARTA_VEGF_PATHWAY",23,"Down",0.527584086423361,0.999827083089274
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN",23,"Up",0.527802210948797,0.999827083089274
"BURTON_ADIPOGENESIS_9",59,"Up",0.527958019182699,0.999827083089274
"MORI_PLASMA_CELL_UP",11,"Up",0.528067666656087,0.999827083089274
"KIM_PTEN_TARGETS_UP",9,"Down",0.52816305796559,0.999827083089274
"SHIN_B_CELL_LYMPHOMA_CLUSTER_2",23,"Down",0.528321632053458,0.999827083089274
"YANG_MUC2_TARGETS_DUODENUM_3MO_DN",15,"Up",0.528342891367419,0.999827083089274
"SESTO_RESPONSE_TO_UV_C2",34,"Up",0.52870119059756,0.999827083089274
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN",12,"Up",0.528951167045986,0.999827083089274
"GENTILE_UV_RESPONSE_CLUSTER_D8",21,"Down",0.529156442476249,0.999827083089274
"LEE_LIVER_CANCER_E2F1_UP",52,"Up",0.529602435015561,0.999827083089274
"GHANDHI_DIRECT_IRRADIATION_DN",11,"Up",0.529639752201523,0.999827083089274
"SCHMAHL_PDGF_SIGNALING",2,"Down",0.52974677102015,0.999827083089274
"SCHRAMM_INHBA_TARGETS_DN",18,"Up",0.529814966781129,0.999827083089274
"GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP",4,"Up",0.529822947258175,0.999827083089274
"XU_CREBBP_TARGETS_UP",14,"Down",0.529875257953397,0.999827083089274
"BRUNEAU_SEPTATION_ATRIAL",4,"Up",0.529930719123135,0.999827083089274
"BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP",18,"Up",0.529969928770387,0.999827083089274
"ZHAN_LATE_DIFFERENTIATION_GENES_UP",22,"Up",0.530151913167945,0.999827083089274
"BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP",14,"Up",0.530443277664267,0.999827083089274
"LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP",46,"Up",0.530649405206158,0.999827083089274
"REACTOME_PURINE_METABOLISM",19,"Up",0.531979034342075,0.999827083089274
"WENG_POR_TARGETS_GLOBAL_UP",10,"Up",0.532097139697465,0.999827083089274
"BIOCARTA_HER2_PATHWAY",17,"Down",0.532405333432041,0.999827083089274
"FIGUEROA_AML_METHYLATION_CLUSTER_6_DN",11,"Down",0.532432077035513,0.999827083089274
"DISTECHE_ESCAPED_FROM_X_INACTIVATION",12,"Down",0.532549537771339,0.999827083089274
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",26,"Down",0.532633290102745,0.999827083089274
"AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53",50,"Down",0.532833592893251,0.999827083089274
"GRANDVAUX_IRF3_TARGETS_UP",5,"Down",0.533080474638702,0.999827083089274
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP",11,"Up",0.533140952582565,0.999827083089274
"BIOCARTA_STRESS_PATHWAY",23,"Up",0.533333890847345,0.999827083089274
"WEBER_METHYLATED_HCP_IN_SPERM_DN",7,"Down",0.533409011065009,0.999827083089274
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",7,"Up",0.533640330762358,0.999827083089274
"NADLER_OBESITY_UP",51,"Up",0.533729012713526,0.999827083089274
"REACTOME_TRANSCRIPTION",59,"Down",0.533845843023884,0.999827083089274
"ONO_FOXP3_TARGETS_UP",19,"Down",0.53409020705529,0.999827083089274
"KEGG_THYROID_CANCER",25,"Down",0.534180073891916,0.999827083089274
"BIOCARTA_G2_PATHWAY",19,"Down",0.534187407816742,0.999827083089274
"AIGNER_ZEB1_TARGETS",18,"Down",0.534641046854797,0.999827083089274
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP",45,"Down",0.535069619552382,0.999827083089274
"NING_CHRONIC_OBSTRUCTIVE_PULMONARY_DISEASE_DN",66,"Up",0.535181386853529,0.999827083089274
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP",61,"Down",0.535210261362247,0.999827083089274
"REACTOME_METABOLISM_OF_RNA",107,"Down",0.535324008783195,0.999827083089274
"GUILLAUMOND_KLF10_TARGETS_UP",29,"Up",0.535606688138417,0.999827083089274
"PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN",59,"Up",0.535606955794643,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27",7,"Down",0.535933494626267,0.999827083089274
"REACTOME_KINESINS",14,"Down",0.537245130668759,0.999827083089274
"BEIER_GLIOMA_STEM_CELL_DN",27,"Down",0.537328018953199,0.999827083089274
"REACTOME_SIGNALING_BY_NOTCH2",7,"Down",0.537556746700722,0.999827083089274
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP",42,"Up",0.537693330391108,0.999827083089274
"ZAMORA_NOS2_TARGETS_DN",73,"Up",0.537883451683214,0.999827083089274
"VALK_AML_CLUSTER_10",13,"Down",0.538065695192181,0.999827083089274
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN",14,"Down",0.538099257106458,0.999827083089274
"GROSS_HYPOXIA_VIA_HIF1A_ONLY",6,"Up",0.538220393492112,0.999827083089274
"PID_ARF6_DOWNSTREAM_PATHWAY",12,"Up",0.538407626917718,0.999827083089274
"REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY",5,"Up",0.538548061288709,0.999827083089274
"NAKAYAMA_FRA2_TARGETS",18,"Down",0.538655790998256,0.999827083089274
"LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_DN",10,"Down",0.539351108321547,0.999827083089274
"BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN",30,"Down",0.539839886688917,0.999827083089274
"OUILLETTE_CLL_13Q14_DELETION_UP",13,"Down",0.539885736248828,0.999827083089274
"LEI_HOXC8_TARGETS_DN",14,"Down",0.540365100634883,0.999827083089274
"HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP",11,"Up",0.540483199336597,0.999827083089274
"REACTOME_SYNTHESIS_OF_PA",14,"Up",0.54086288880738,0.999827083089274
"BIOCARTA_SHH_PATHWAY",13,"Up",0.541042500160984,0.999827083089274
"ZHU_SKIL_TARGETS_UP",17,"Down",0.541143005312682,0.999827083089274
"ZUCCHI_METASTASIS_DN",29,"Up",0.54126371018635,0.999827083089274
"KANG_FLUOROURACIL_RESISTANCE_UP",15,"Up",0.541611851454767,0.999827083089274
"NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_UP",14,"Up",0.541883320672604,0.999827083089274
"KEGG_LONG_TERM_DEPRESSION",54,"Up",0.542465248271514,0.999827083089274
"HUMMERICH_MALIGNANT_SKIN_TUMOR_DN",13,"Up",0.542661016505995,0.999827083089274
"WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN",26,"Up",0.542958700589335,0.999827083089274
"NABA_ECM_AFFILIATED",74,"Up",0.543151480295517,0.999827083089274
"KATSANOU_ELAVL1_TARGETS_DN",70,"Up",0.543335855869059,0.999827083089274
"IRITANI_MAD1_TARGETS_DN",25,"Up",0.543420158983731,0.999827083089274
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2",79,"Down",0.544004684243602,0.999827083089274
"VANHARANTA_UTERINE_FIBROID_DN",38,"Up",0.544295269341364,0.999827083089274
"REACTOME_S_PHASE",74,"Down",0.544329212028063,0.999827083089274
"PID_LIS1_PATHWAY",25,"Down",0.544417799498464,0.999827083089274
"OXFORD_RALB_TARGETS_UP",5,"Up",0.544835225419943,0.999827083089274
