"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-0.405042030345646,6.97046946597941,5.01489077959229,0.0251302146082614,0.147701775750204,"2512",NA,NA
0.939609897455186,4.5558084343595,5.01076608937103,0.025190157575247,0.148024688865029,"16177","Il1r1","interleukin 1 receptor, type I"
0.418042395697479,7.06438003942981,5.00803497127071,0.0252299298302165,0.148228968327496,"15298","Hmgb1-rs18","high mobility group box 1, related sequence 18"
-0.64295217035192,3.73801539630691,5.00742957991773,0.0252387547442509,0.148233025319315,"11775","Ap3b2","adaptor-related protein complex 3, beta 2 subunit"
-1.44673038045162,-3.09480422068579,5.00730038352689,0.0252406384815338,0.148233025319315,"8271",NA,NA
0.860406045933917,8.01824343717075,5.00646270526745,0.0252528557226006,0.148275349087087,"4078",NA,NA
0.650553464758183,5.35512079000171,5.00413500603939,0.0252868366417791,0.148445418912947,"24055","Sh3bp2","SH3-domain binding protein 2"
-0.456268783295279,2.65674511215259,5.00376323736171,0.0252922683030068,0.148447857177882,"6567",NA,NA
-0.50725887735989,2.98225914635748,5.00316908655895,0.0253009515549202,0.148469375245837,"8126",NA,NA
-0.963749342101435,1.2552066505646,5.00159744715372,0.0253239352994628,0.148574785352301,"9907",NA,NA
0.418648732898832,4.668971305035,5.0012304232966,0.0253293057995123,0.148576837765108,"14244",NA,NA
0.378587570851388,7.1529287042052,5.00076181830046,0.0253361644111725,0.148587616611143,"15485","Hsd17b1","hydroxysteroid (17-beta) dehydrogenase 1"
0.310526250002118,6.74588765974536,5.00038756227031,0.0253416434946466,0.148590302345369,"21970",NA,NA
0.328133585561139,5.09654733042383,4.9996724323077,0.025352116372067,0.148622262242191,"24247",NA,NA
-1.51576033285919,-3.10017771725698,4.99845763696234,0.0253699170122762,0.148697158673854,"26116",NA,NA
0.481439554176646,5.67098832201136,4.99774835408311,0.025380316277869,0.148728653388313,"11367",NA,NA
-1.02881852950185,-2.06731378259404,4.99574153664847,0.025409763544547,0.148865105530658,"21754","Tesk1","testis specific protein kinase 1"
0.565728170105551,3.5227237625015,4.99474842452583,0.0254243492115558,0.148865105530658,"7668",NA,NA
2.39830294567436,-4.00681287168569,4.99456541633025,0.0254270379701044,0.148865105530658,"12213",NA,NA
-0.451752077238419,6.38909890017947,4.99395445789946,0.0254360163172522,0.148865105530658,"437",NA,NA
0.347012659154502,4.64761259540808,4.99341425845899,0.0254439575673433,0.148865105530658,"24745",NA,NA
-0.675209451641733,0.183691858357633,4.99321448486619,0.0254468950090211,0.148865105530658,"11531",NA,NA
-2.88651675157316,-3.80417115114385,4.9930679467455,0.0254490499080249,0.148865105530658,"3758",NA,NA
-0.889268585694709,-0.798765792653683,4.99280206479456,0.0254529602875113,0.148865105530658,"2287",NA,NA
-1.10791504748795,0.714437788244775,4.99278432522615,0.0254532212091272,0.148865105530658,"27007","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
0.330107218803157,5.06738585591451,4.99273778289597,0.0254539057880285,0.148865105530658,"18361","Olfr60","olfactory receptor 60"
-1.4381499783625,-3.47949536646378,4.99121837867825,0.0254762648102376,0.148966430454329,"25635",NA,NA
0.720778860193251,0.119621593876325,4.9891822258361,0.0255062601131914,0.14909831423035,"5755",NA,NA
0.87294938020286,0.263659850796764,4.98900340154507,0.0255088961899186,0.14909831423035,"4801",NA,NA
0.882282599137991,-0.39356264429365,4.98862293879221,0.0255145055920763,0.149101651656065,"28042","Selenoi","selenoprotein I"
0.461673679517208,3.92114678786949,4.98812931874893,0.025521785252882,0.149114746493295,"5479",NA,NA
-0.598832383825218,1.52559206103815,4.98742345716887,0.0255321986934945,0.149146142111445,"5338",NA,NA
-2.40205755333478,-3.85926176537943,4.986661141213,0.0255434499513546,0.149182418474529,"6674",NA,NA
-0.934378369400183,0.642377815875502,4.98511707851625,0.0255662550335368,0.149247855384923,"15794",NA,NA
0.939769121264364,2.46190505546644,4.9848269316936,0.0255705427257888,0.149247855384923,"374",NA,NA
1.06524267059866,-1.44116915861347,4.98478442882038,0.0255711708816824,0.149247855384923,"13863","Lcn5","lipocalin 5"
-0.730603617202396,-0.251530019719495,4.98453702263847,0.0255748276503547,0.149247855384923,"25739",NA,NA
0.657642584231837,1.37600739507683,4.98228365007615,0.0256081584684415,0.149412900937813,"10868",NA,NA
0.778738936068571,-0.274756832587515,4.98152527828767,0.0256193860891281,0.149448943925797,"9695",NA,NA
-0.652040325292504,2.14202829674511,4.98041687663058,0.025635805066486,0.149515250164076,"908",NA,NA
-0.784570846383873,0.219333453147877,4.97842934607223,0.0256652741345735,0.149628391763747,"17684","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
-1.15920016817481,-2.7364598332074,4.97842647813965,0.0256653166827553,0.149628391763747,"23670",NA,NA
0.523300781387198,6.17902879735967,4.97801201857798,0.0256714663079293,0.149634765107456,"7140",NA,NA
-1.40713663300158,-3.09601573428235,4.97547954295304,0.0257090756763488,0.149823176257858,"2160",NA,NA
-0.569679710114387,5.61976265053357,4.97473236212229,0.0257201828635847,0.149823176257858,"11414",NA,NA
0.303514340222165,6.13507821080839,4.97454921325417,0.025722906216472,0.149823176257858,"28478",NA,NA
-0.511150883358211,2.39353929845945,4.97447287348052,0.0257240414478484,0.149823176257858,"18399","Slc22a6","solute carrier family 22 (organic anion transporter), member 6"
-1.77958561251198,-3.20386930770392,4.97393735159978,0.0257320065349096,0.149840076620933,"4521",NA,NA
-1.31950500694284,-3.14491339904504,4.97312022656972,0.0257441649848758,0.149881383906636,"9747",NA,NA
0.858320895422282,2.15577076820284,4.97224104537092,0.025757253467447,0.149902677580195,"2759",NA,NA
-0.367950398213488,5.99032896844329,4.97210551869799,0.0257592716851222,0.149902677580195,"23404",NA,NA
-0.427968887896633,5.68074898223101,4.97185391654371,0.025763018895444,0.149902677580195,"603",NA,NA
0.808934941498394,-2.16318361262666,4.96733691060992,0.0258303888754144,0.150265126398691,"22567",NA,NA
-1.60466494950636,-3.68752578884549,4.96403043119883,0.0258798201638185,0.150478684840892,"15625",NA,NA
1.18803247683352,-2.23971518332141,4.96393400062143,0.0258812632580223,0.150478684840892,"3937",NA,NA
-0.598340320662166,1.87478635315903,4.96374352784672,0.0258841139497086,0.150478684840892,"3026",NA,NA
-1.26910564453027,-3.33335147519674,4.96352138273873,0.0258874390742737,0.150478684840892,"2218",NA,NA
-0.909405240759253,2.46832066200757,4.96214036464314,0.0259081204621112,0.150558548563271,"6437",NA,NA
-1.32315276359708,-3.16692990056929,4.9619245708164,0.0259113536252741,0.150558548563271,"13628","Eef1a2","eukaryotic translation elongation factor 1 alpha 2"
0.35029523740963,6.04639505832931,4.96099567172791,0.0259252757807543,0.150582347091723,"18453","P4hb","prolyl 4-hydroxylase, beta polypeptide"
-0.958421876611327,0.178216053813875,4.96097229294404,0.0259256262775768,0.150582347091723,"1731",NA,NA
0.531350224496871,2.91979968944721,4.95891630126338,0.0259564691508199,0.150731905726101,"22657",NA,NA
-0.399366801826674,4.26529731107035,4.95765323476839,0.0259754358912871,0.150812453272682,"10147",NA,NA
-2.20735880352878,-3.83158183935384,4.95703842398371,0.0259846733597311,0.150832606340393,"23496",NA,NA
0.929892863581471,3.20374274871526,4.9563020165533,0.0259957422977669,0.150832606340393,"9780",NA,NA
0.6599760734562,2.1913156508556,4.95620440749679,0.0259972098268856,0.150832606340393,"12400","Cbfb","core binding factor beta"
1.24745557935266,-2.47041337401,4.9560657541799,0.0259992945947468,0.150832606340393,"2954",NA,NA
-0.514124997460048,1.75872372951679,4.95394799057289,0.0260311585274231,0.150987862466098,"21912","Tspan7","tetraspanin 7"
-0.319308521939631,5.34048423070875,4.95310096226561,0.026043914297004,0.151032246872671,"17599",NA,NA
0.786653950375377,-2.38272907427951,4.95264493410802,0.0260507845137255,0.151042489442531,"26611","Rcn2","reticulocalbin 2"
-1.18535640101341,-1.33839503970721,4.95077534393832,0.0260789702058672,0.151176290950486,"22810",NA,NA
1.1377085783192,-0.552860574622139,4.94922986083465,0.0261022936252929,0.151281859626575,"25773",NA,NA
1.15590208989593,-2.89767272685641,4.94854726326489,0.026112601840396,0.151292860282876,"12811","cod","cerebellar outflow degeneration"
0.571368870527498,3.28500601450201,4.9484271213244,0.0261144165959831,0.151292860282876,"18598","Pdha2","pyruvate dehydrogenase E1 alpha 2"
-0.844766219941153,-1.009995787549,4.94801435708612,0.0261206524381793,0.151299367313181,"506",NA,NA
2.86705668420334,-4.34261172681365,4.93689869334233,0.026289165703197,0.152232593968046,"10794",NA,NA
-1.03118691965677,-1.76179755860131,4.93584722268069,0.0263051643585369,0.152232593968046,"19552","Rb(4.15)4Rma","Robertsonian translocation, Chr 4 and 15, Universita di Roma 4"
-0.92167875760159,-0.79519891634482,4.93584620879175,0.0263051797902494,0.152232593968046,"7281",NA,NA
0.816313869522641,0.672661809934929,4.93569833044874,0.0263074306464712,0.152232593968046,"25361",NA,NA
3.4872979906577,-3.55245507428133,4.93569457773341,0.0263074877691545,0.152232593968046,"23380",NA,NA
-1.30235305335215,-2.57142610796417,4.9344503528585,0.0263264340870247,0.152281184989169,"4168",NA,NA
-0.38266491952353,3.60052387031117,4.93418983782961,0.0263304028502916,0.152281184989169,"5306",NA,NA
-1.56275297389066,-3.04961943640557,4.93381748414676,0.0263360764763023,0.152281184989169,"3482",NA,NA
0.933757220629911,-1.55553155515426,4.93347949414555,0.0263412275962178,0.152281184989169,"25289",NA,NA
1.8141702843182,0.270344086027868,4.93345413675078,0.0263416140965619,0.152281184989169,"22148",NA,NA
-1.76904081982655,-3.95634371995825,4.93263142620815,0.0263541571439392,0.152323939914178,"478",NA,NA
1.02342933972254,-2.66260786562179,4.93162857799534,0.026369454965753,0.152382597305512,"17823",NA,NA
1.07101912216058,-2.03531138720196,4.93029270479643,0.026389847211139,0.152470665466466,"7204",NA,NA
0.509850514982624,8.47382442164462,4.92966440287097,0.0263994439726713,0.152496339153477,"15957","Ifit1","interferon-induced protein with tetratricopeptide repeats 1"
-0.329511903720328,5.57828606232462,4.9284888072759,0.0264174099090068,0.152570337907346,"27596",NA,NA
0.893628812514919,-2.41608716761576,4.9273403043666,0.0264349740753154,0.152641987865523,"12238","Commd3","COMM domain containing 3"
-0.424630630460646,5.62105163120744,4.92565439683439,0.0264607788102545,0.152761183638677,"18650",NA,NA
1.13054131685196,-0.868066712899582,4.92114756103825,0.0265298896864435,0.153130295590194,"29203",NA,NA
0.663068208937813,-0.178832460516905,4.91966006328739,0.0265527411443807,0.153232306685971,"27632","Nelfe","negative elongation factor complex member E, Rdbp"
-0.752453140944589,-0.225811780618526,4.91903616982535,0.0265623317018939,0.153257766046821,"16424","Itih1","inter-alpha trypsin inhibitor, heavy chain 1"
-0.469098790899551,3.12855226788845,4.91614436002524,0.0266068319590396,0.153469988957837,"26083",NA,NA
-0.387595316046423,3.31747073265392,4.91597206126132,0.0266094858021378,0.153469988957837,"25838",NA,NA
-0.291051570659097,5.64577763984278,4.91125651005756,0.0266822243068073,0.153859521416865,"4635",NA,NA
0.65494332847542,-0.332832248877066,4.91024207802673,0.0266978991601067,0.153919916198137,"11881","Arsb","arylsulfatase B"
-0.448777470082332,2.82053770719634,4.90689816144429,0.026749636681631,0.1541849175556,"8341",NA,NA
0.449530047911421,5.37853308068543,4.90659806853034,0.0267542848527694,0.1541849175556,"24463",NA,NA
0.421640163154017,8.49517837944266,4.90342755717834,0.0268034445699606,0.154438149368934,"14123","Fbrs","fibrosin"
0.983214587764309,-1.8076932289988,4.90156400119708,0.0268323833678693,0.154569742973263,"21391","Tbxas1","thromboxane A synthase 1, platelet"
1.13911835503958,-2.44234330362899,4.9012842989942,0.0268367296116185,0.154569742973263,"11381",NA,NA
-0.568261970874311,2.04278232193786,4.90080109904684,0.0268442396957598,0.154582912106756,"19011","Endou","endonuclease, polyU-specific"
-0.322913244421821,8.01225894015236,4.89963504207839,0.0268623720128862,0.154657232485864,"15843",NA,NA
-0.651147470429116,3.1665040544297,4.89920386393631,0.0268690801059075,0.154665762998273,"7357",NA,NA
0.712305384001612,0.592802735343272,4.89850979434672,0.0268798818147711,0.154697849580809,"6170",NA,NA
-0.408541107635148,3.30211806269815,4.89698843427485,0.026903574327436,0.154804097816802,"11397",NA,NA
0.332067041435571,7.45967967552793,4.89539422381884,0.0269284246544528,0.154916965551948,"27820","349F04R","DNA segment, 349F04R (Research Genetics)"
1.21049628765332,-3.08494866955076,4.89480051954567,0.0269376853303907,0.154940120890622,"22933",NA,NA
1.79624896413111,-3.80131441364331,4.89389336810376,0.0269518415912141,0.154970269610958,"4508",NA,NA
0.497606211719184,3.10734401964757,4.89375907182998,0.0269539379658457,0.154970269610958,"19677",NA,NA
-1.88219916589452,-3.9899915111672,4.89345807855365,0.0269586371086815,0.154970269610958,"24448",NA,NA
0.405202080145552,6.65383716186868,4.89300094336449,0.0269657755869212,0.154981199639495,"27185",NA,NA
-1.20312928632386,-2.19385812333722,4.89187330095392,0.0269833928981604,0.155052339035973,"12543",NA,NA
-0.714039317740393,1.76159106222267,4.89136100799638,0.0269914004738935,0.155068241938251,"24262",NA,NA
-0.898236841630222,-2.07859331545246,4.89041904672484,0.0270061305806752,0.155122752770559,"22306","Vmn2r30","vomeronasal 2, receptor 30"
0.382418622029851,5.6899336107896,4.8899184929618,0.027013961490413,0.155136227965876,"2091",NA,NA
1.05913153789133,-3.11847046177176,4.88959898883521,0.0270189612048838,0.155136227965876,"17047",NA,NA
-0.351570454891532,4.94805852404389,4.88825881232666,0.0270399432490425,0.155226584009489,"5770",NA,NA
-0.348372161925567,7.16972132580535,4.88713408782886,0.0270575652133561,0.155297619736006,"9328",NA,NA
0.331885190137819,6.26913771935507,4.88565061417997,0.0270808262535859,0.155346452894438,"24879",NA,NA
1.19271718771189,-3.29730016606492,4.88529949055435,0.0270863349557296,0.155346452894438,"16742",NA,NA
-0.538376934696221,3.64416658710516,4.88498293212393,0.0270913023708357,0.155346452894438,"19973",NA,NA
0.840657998586548,-0.84823596507123,4.88473986010662,0.0270951172846791,0.155346452894438,"29252",NA,NA
1.4971309295217,-3.01158288205016,4.88436938437618,0.0271009328211677,0.155346452894438,"18873",NA,NA
0.534691796925847,4.94328001250763,4.88428199612322,0.0271023047859639,0.155346452894438,"6279",NA,NA
0.917404805189467,2.33275433138683,4.88424921475806,0.02710281946048,0.155346452894438,"16756","l7Rn2","lethal, Chr 7, Rinchik 2"
-1.58073086509566,-0.431416150545767,4.88129424917584,0.0271492548328654,0.155582474490508,"4857",NA,NA
-0.303376768743161,6.51675514880064,4.88083896522251,0.0271564166775302,0.155593386009322,"15223","Foxj1","forkhead box J1"
-1.11439595740313,-1.85819321990519,4.87925224477222,0.027181391943583,0.155706336002023,"12898","cpy","crimpy"
-0.466547212603955,2.89570468794404,4.87889370860725,0.0271870386751555,0.15570854180644,"2478",NA,NA
0.451367627222409,5.80722774497027,4.877722957129,0.0272054858121073,0.155784044434538,"6661",NA,NA
-1.86507834174376,-3.81608917587518,4.87459318819867,0.0272548644662804,0.155982871063588,"10480",NA,NA
0.53172767094561,9.02921159875478,4.87420374169096,0.0272610153170227,0.155982871063588,"28170",NA,NA
-1.99732480840925,-3.39414259324318,4.8741512603149,0.027261844309163,0.155982871063588,"14739","S1pr2","sphingosine-1-phosphate receptor 2"
1.21226488389219,4.77332343009604,4.87407103574637,0.0272631115814966,0.155982871063588,"17310",NA,NA
0.361999728985361,7.60364351420458,4.8738525782955,0.0272665627686257,0.155982871063588,"24412",NA,NA
3.62509471421702,-4.16579239188367,4.87342135763503,0.0272733765189949,0.15599169526993,"23379",NA,NA
-1.20095541797208,-2.08182851178001,4.87210408256072,0.0272942018512767,0.156080640654074,"29250",NA,NA
1.23502018455223,-3.32097643413567,4.87115931351595,0.0273091482691901,0.156135939862856,"4181",NA,NA
0.403456272573358,7.93538243631984,4.86789239676961,0.0273608971265646,0.156371965055471,"20968",NA,NA
0.872570425053306,-0.889004028725393,4.86788598961175,0.0273609987178464,0.156371965055471,"8322",NA,NA
-1.80141950551387,-2.87100911804478,4.86713930009436,0.0273728408427862,0.156398642340754,"15137",NA,NA
-1.26163670877746,-1.48223525484304,4.86660429527218,0.0273813290315345,0.156398642340754,"22645",NA,NA
-0.88847826023165,-2.05846872233275,4.86659216565032,0.0273815215073648,0.156398642340754,"20501","Slc16a1","solute carrier family 16 (monocarboxylic acid transporters), member 1"
0.581849525879127,4.37560703117107,4.86570437064043,0.0273956130789667,0.156403447058947,"23170",NA,NA
-1.18310301391771,-1.76422522831828,4.86570427229472,0.0273956146403817,0.156403447058947,"18544",NA,NA
